1	30.3972
2	33.0485
3	34.5907
4	37.2346
5	34.8111
6	35.0314
7	34.6128
8	33.6874
9	31.2418
10	30.2063
11	30.4487
12	32.8282
13	34.1501
14	34.8111
15	34.6348
16	33.0485
17	32.9383
18	32.3875
19	33.7094
20	35.472
21	34.8111
22	33.7094
23	32.9163
24	31.2639
25	30.9774
26	30.6029
27	30.7571
28	29.303
29	29.7877
30	30.1622
31	30.2283
32	30.3605
33	29.9419
34	29.5453
35	29.3691
36	28.9725
37	29.2809
38	29.964
39	29.7216
40	28.8844
41	29.4572
42	29.8318
43	29.8538
44	29.986
45	30.691
46	32.5417
47	32.6299
48	32.057
49	32.057
50	36.3313
51	36.0669
52	36.133
53	37.6753
54	37.7854
55	37.8956
56	38.887
57	38.3803
58	37.6753
59	37.6753
60	37.5431
61	37.0143
62	36.816
63	38.1159
64	39.2175
65	39.3056
66	39.3056
67	39.3056
68	39.7463
69	38.8209
70	36.7719
71	36.8601
72	37.4549
73	36.8821
74	35.8466
75	35.0314
76	35.2517
77	35.6924
78	34.3704
79	34.6128
80	35.1415
81	34.8331
82	35.2297
83	35.9567
84	36.133
85	36.3754
86	37.3227
87	37.6753
88	38.3142
89	37.6753
90	38.1379
91	37.8295
92	38.0939
93	38.0718
94	38.2481
95	38.887
96	39.6141
97	38.7108
98	40.0988
99	40.8038
100	41.8834
101	41.8394
102	41.8394
103	40.5395
104	39.8785
105	38.7549
106	38.3803
107	38.7328
108	39.9226
109	40.0988
110	40.3852
111	40.253
112	40.5615
113	40.3191
114	40.4734
115	40.5835
116	41.3987
117	40.9801
118	40.9801
119	40.3632
120	40.3191
121	41.6411
122	38.7989
123	35.9347
124	37.4329
125	37.1245
126	36.3533
127	36.133
128	36.5296
129	37.6532
130	38.6447
131	36.794
132	36.9041
133	35.9788
134	35.9347
135	36.5296
136	36.6838
137	37.2787
138	36.7058
139	36.7058
140	37.7854
141	38.1159
142	38.1159
143	37.0804
144	36.5737
145	35.2517
146	35.0094
147	33.4891
148	34.8551
149	36.3092
150	38.1159
151	38.6888
152	38.887
153	38.3362
154	37.2346
155	37.4549
156	37.2346
157	38.9972
158	38.8209
159	39.4379
160	39.7243
161	41.6411
162	41.2004
163	40.1208
164	40.9801
165	41.2004
166	40.3191
167	40.8259
168	41.7292
169	43.0732
170	42.6325
171	42.0817
172	41.7733
173	40.8259
174	42.302
175	41.4208
176	42.8529
177	44.1748
178	44.1528
179	43.1393
180	42.941
181	43.1833
182	43.2054
183	42.8529
184	42.8529
185	43.5138
186	42.919
187	42.963
188	43.0511
189	42.8749
190	42.28
191	41.8834
192	42.1919
193	41.8394
194	41.7513
195	42.6325
196	42.6766
197	43.1172
198	43.7342
199	43.7562
200	43.0732
201	42.5003
202	43.4698
203	43.3816
204	42.919
205	43.8443
206	43.0071
207	43.0071
208	43.3816
209	44.0646
210	45.4527
211	46.0255
212	44.7256
213	45.1222
214	44.8358
215	44.0206
216	45.6069
217	45.6069
218	45.3866
219	44.6375
220	45.6069
221	46.0475
222	46.2679
223	47.3475
224	47.8542
225	48.9117
226	48.9117
227	48.9117
228	48.6914
229	47.3915
230	48.2508
231	46.4882
232	46.0475
233	45.1663
234	46.2899
235	47.0831
236	48.1406
237	47.7
238	47.1492
239	47.4796
240	47.9644
241	48.3609
242	48.9117
243	49.3524
244	51.3353
245	50.8947
246	50.7625
247	50.8947
248	50.0134
249	49.793
250	50.3659
251	48.9117
252	48.6914
253	48.4711
254	47.9644
255	48.6694
256	49.793
257	49.8151
258	50.1235
259	49.9252
260	50.8947
261	50.8947
262	49.1321
263	48.9117
264	48.4711
265	48.0305
266	48.0305
267	47.8101
268	48.0305
269	47.2593
270	46.4882
271	47.1492
272	46.6644
273	45.8272
274	45.6069
275	45.5188
276	43.7782
277	44.3951
278	43.2054
279	43.3155
280	43.624
281	45.2764
282	45.2984
283	45.651
284	46.334
285	45.0781
286	44.1968
287	43.9104
288	44.0646
289	42.963
290	43.3376
291	43.7121
292	42.963
293	42.8529
294	43.9104
295	45.0341
296	44.9459
297	44.7256
298	44.285
299	46.378
300	46.5763
301	44.968
302	45.3866
303	47.4356
304	47.2593
305	46.9288
306	46.0475
307	46.4221
308	46.2238
309	44.8798
310	43.2494
311	44.0646
312	42.8529
313	42.5224
314	42.4342
315	45.7391
316	45.5849
317	44.2409
318	43.9545
319	43.7342
320	43.4698
321	44.7697
322	44.2629
323	44.1968
324	43.9985
325	43.8443
326	45.9153
327	49.088
328	51.115
329	50.6082
330	49.9032
331	49.3965
332	50.1015
333	50.454
334	50.5642
335	50.6303
336	49.771
337	49.4405
338	48.4711
339	46.4882
340	48.2728
341	48.2728
342	48.2728
343	48.5372
344	50.4099
345	49.793
346	50.1896
347	50.1896
348	51.7099
349	51.6438
350	51.5336
351	51.5777
352	51.9081
353	51.8641
354	53.0538
355	55.3452
356	54.9927
357	55.213
358	55.6977
359	55.213
360	57.284
361	58.1653
362	58.2534
363	57.9891
364	55.9621
365	55.8299
366	52.6572
