1	3.41
2	3.99
3	4.18
4	4.17
5	4.74
6	6.10
7	5.36
8	3.82
9	3.79
10	3.47
11	3.13
12	3.27
13	3.41
14	3.49
15	6.45
16	6.96
17	6.39
18	5.91
19	5.58
20	4.93
21	4.97
22	3.19
23	2.29
24	1.90
25	1.60
26	2.61
27	4.64
28	5.45
29	5.44
30	4.19
31	4.25
32	4.17
33	3.11
34	3.18
35	3.76
36	4.25
37	4.25
38	4.42
39	4.84
40	4.99
41	4.59
42	4.03
43	3.44
44	3.39
45	3.19
46	2.75
47	2.84
48	2.82
49	2.36
50	2.34
51	2.31
52	2.24
53	2.35
54	1.96
55	1.82
56	2.30
57	2.19
58	2.58
59	3.95
60	3.04
61	2.94
62	4.03
63	3.16
64	2.77
65	2.65
66	3.13
67	3.35
68	3.03
69	2.28
70	1.96
71	1.84
72	2.48
73	4.23
74	6.17
75	6.65
76	6.41
77	5.38
78	4.88
79	4.44
80	4.03
81	3.98
82	4.62
83	3.80
84	3.19
85	3.58
86	3.28
87	3.48
88	3.48
89	3.14
90	4.10
91	4.63
92	3.87
93	4.36
94	5.62
95	6.10
96	5.22
97	4.20
98	4.53
99	4.28
100	4.25
101	3.49
102	3.35
103	2.84
104	2.42
105	2.27
106	2.43
107	4.79
108	7.98
109	8.29
110	9.29
111	6.90
112	5.35
113	5.02
114	4.49
115	5.67
116	8.49
117	6.69
118	4.73
119	3.57
120	3.22
121	2.49
122	2.44
123	2.28
124	1.84
125	1.82
126	1.95
127	2.16
128	2.32
129	3
130	2.45
131	3.10
132	3.07
133	2.80
134	2.29
135	2.92
136	2.62
137	2.43
138	2.16
139	1.72
140	1.80
141	2.92
142	5.37
143	5.86
144	4.90
145	3.32
146	3.17
147	2.91
148	2.71
149	3.64
150	4.02
151	2.81
152	2.91
153	4.58
154	5.69
155	5.65
156	5.79
157	4.59
158	6.05
159	4.76
160	4.07
161	3.53
162	3.13
163	3.12
164	4.41
165	5.06
166	6.19
167	4.50
168	3.63
169	2.42
170	1.86
171	2.41
172	4.70
173	5.18
174	3.56
175	3.85
176	5.14
177	5.35
178	5.66
179	5.32
180	4.90
181	4.20
182	3.13
183	1.91
184	1.54
185	2.09
186	3.59
187	4.09
188	3.56
189	2.78
190	2.19
191	2.78
192	2.74
193	2.92
194	3.01
195	2.80
196	2.61
197	2.74
198	3.61
199	3.13
200	2.58
201	2.64
202	2.44
203	2.94
204	3.99
205	3.27
206	3.14
207	2.13
208	1.80
209	1.78
210	1.69
211	1.56
212	1.69
213	2.03
214	1.98
215	2.17
216	2.63
217	2.70
218	3.57
219	4.08
220	4.63
221	4.10
222	4.08
223	3.41
224	3.46
225	2.92
226	2.65
227	2.41
228	2
229	2
230	1.53
231	1.40
232	1.76
233	1.81
234	2.26
235	2.04
236	2.11
237	2.03
238	2.08
239	1.79
240	1.89
241	1.83
242	1.72
243	1.47
244	1.42
245	1.54
246	2.08
247	2.59
248	2.87
249	2.32
250	1.98
251	1.93
252	2.50
253	2.47
254	2.38
255	2.19
256	1.94
257	1.53
258	1.65
259	3.24
260	2.74
261	2.22
262	2.10
263	2.43
264	3.03
265	3.03
266	2.73
267	3.35
268	3.73
269	3.56
270	3.35
271	3.04
272	3.15
273	3.17
274	2.99
275	2.46
276	1.84
277	2.07
278	1.98
279	2.41
280	2.69
281	3.29
282	2.33
283	1.83
284	1.53
285	2.02
286	1.62
287	1.71
288	1.77
289	2.20
290	2.02
291	2.05
292	2.38
293	2.35
294	1.93
295	1.99
296	1.68
297	1.63
298	1.51
299	1.51
300	2
301	2.13
302	2.84
303	3.15
304	2.62
305	3.41
306	2.89
307	2.86
308	4.48
309	3.09
310	4
311	4.87
312	5.21
313	4.75
314	5.99
315	7.62
316	9.29
317	7.16
318	5.78
319	4.12
320	4.26
321	3.48
322	4.31
323	4.91
324	4.90
325	3.51
326	4.12
327	3.47
328	3.99
329	3.17
330	3.01
331	2.60
332	2.75
333	2.63
334	2.64
335	2.61
336	2.15
337	1.59
338	1.31
339	1.55
340	1.81
341	2.53
342	1.77
343	2
344	1.54
345	1.81
346	1.35
347	1.41
348	2.05
349	2.54
350	2.34
351	2.14
352	2.41
353	2.27
354	1.95
355	3.05
356	3.49
357	2.94
358	2.96
359	2.56
360	2.16
361	1.91
362	1.97
363	1.61
364	2.36
365	2.75
366	2.45
367	3.06
368	4.32
369	4.39
370	4.66
371	6.99
372	7.93
373	7.64
374	7.08
375	5.25
376	3.65
377	4.83
378	4.81
379	6.02
380	5.48
381	4.61
382	3.43
383	3.14
384	3.42
385	4.79
386	7.89
387	5.93
388	7.24
389	7.38
390	7.22
391	7.07
392	7.56
393	6.80
394	6.03
395	5.38
396	5.81
397	4.44
398	3.47
399	3.42
400	3.78
401	3.19
402	2.98
403	3.62
404	4.38
405	3.86
406	3.90
407	4.39
408	4.25
409	5.19
410	4.53
411	4.13
412	3.66
413	2.81
414	2.88
415	2.33
416	1.84
417	1.47
418	1.05
419	0.760
420	0.740
421	0.770
422	0.940
423	0.940
424	1.06
425	1.50
426	2.06
427	1.68
428	1.65
429	2.11
430	2.76
431	4.07
432	3.61
433	3.22
434	2.48
435	2.41
436	2.35
437	1.90
438	1.63
439	1.55
440	1.45
441	1.51
442	1.25
443	1.76
444	2.26
445	2.55
446	2.32
447	3.11
448	2.71
449	2.50
450	2.08
451	2.31
452	2.80
453	3.05
454	3.52
455	3.20
456	4.01
457	4.06
458	4.18
459	3.22
460	2.90
461	2.30
462	1.50
463	1.20
464	1.72
465	2.13
466	1.77
467	1.71
468	3.32
469	3.86
470	3.05
471	3.36
472	3.39
473	3.34
474	3.14
475	3.59
476	3.51
477	3.21
478	2.90
479	2.40
480	2.20
481	1.89
482	1.64
483	1.39
484	1.17
485	1.15
486	1.18
487	1.99
488	2.64
489	2.54
490	2.90
491	3.08
492	2.77
493	2.29
494	2.01
495	2.21
496	1.83
497	1.65
498	1.85
499	2.18
500	1.98
501	2.09
502	2.05
503	2.67
504	2.22
505	2.03
506	1.97
507	1.87
508	1.69
509	1.54
510	1.40
511	1.32
512	1.77
513	1.98
514	2.01
515	1.87
516	2.37
517	3.43
518	4.01
519	3.95
520	3.58
521	3.02
522	2.56
523	1.90
524	1.50
525	1.45
526	1.43
527	1.53
528	1.60
529	1.54
530	2.17
531	3.18
532	2.76
533	3.20
534	3.81
535	4.37
536	3.59
537	4.01
538	3.69
539	2.74
540	3.40
541	3.07
542	2.86
543	2.53
544	3.25
545	4.21
546	3.77
547	2.89
548	2.57
549	1.97
550	1.78
551	1.41
552	1.20
553	1.38
554	1.72
555	1.79
556	1.75
557	1.49
558	1.39
559	1.71
560	3.08
561	3.64
562	3.35
563	3.01
564	3.07
565	2.65
566	2.34
567	2.24
568	2.01
569	1.93
570	1.73
571	1.42
572	1.68
573	1.57
574	1.36
575	1.14
576	2.01
577	4.14
578	3.38
579	3.24
580	3.56
581	3.57
582	3.54
583	3.71
584	3.12
585	2.56
586	2.65
587	2.11
588	2.02
589	1.66
590	1.52
591	1.73
592	1.47
593	1.20
594	1.50
595	2.70
596	2.56
597	2
598	1.61
599	1.65
600	3.17
601	3.44
602	3.27
603	3.47
604	4.33
605	3.71
606	4.12
607	3.49
608	3.22
609	3.25
610	2.57
611	3.28
612	4.31
613	5.29
614	4.48
615	5.10
616	7.07
617	5.56
618	4.41
619	3.75
620	2.82
621	3.31
622	2.82
623	2.59
624	2.67
625	1.98
626	1.88
627	1.67
628	2.43
629	2.77
630	2.93
631	2.42
632	2.24
633	2.61
634	2.39
635	1.86
636	1.57
637	1.39
638	1.32
639	1.04
640	1.52
641	2.52
642	2.48
643	2.91
644	2.61
645	2.69
646	2.52
647	2.19
648	2.37
649	2.34
650	2
651	2.21
652	2.91
653	2.64
654	2.22
655	1.87
656	1.66
657	1.41
658	1.48
659	1.91
660	1.87
661	1.61
662	1.24
663	0.990
664	1.56
665	1.97
666	3.14
667	3.66
668	3.28
669	2.26
670	2.11
671	2.31
672	2.29
673	2.09
674	1.94
675	2.18
676	2.13
677	1.99
678	1.90
679	1.80
680	1.40
681	1.24
682	1.33
683	1.27
684	1.57
685	1.32
686	1.18
687	1.03
688	1.01
689	0.740
690	0.760
691	0.640
692	0.810
693	0.850
694	0.850
695	1.19
696	1.42
697	1.55
698	1.54
699	1.54
700	1.54
701	1.36
702	1.39
703	1.26
704	1.22
705	1.17
706	0.930
707	1.53
708	2.19
709	1.78
710	1.82
711	2.22
712	3.43
713	5.65
714	4.52
715	5.99
716	4.80
717	4.96
718	4.55
719	3.81
720	3.28
721	2.56
722	2.34
723	2.12
724	2.20
725	2.47
726	2.90
727	2.85
728	2.53
729	1.91
730	1.82
731	1.55
732	1.41
733	1.25
734	1.15
735	0.970
736	0.940
737	0.810
738	1.01
739	0.940
740	1.11
741	0.890
742	0.920
743	0.770
744	0.960
745	1.20
746	1.69
747	1.96
748	2
749	1.74
750	1.92
751	2.24
752	1.88
753	1.87
754	1.32
755	1.25
756	1.21
757	2.01
758	1.61
759	1.67
760	1.43
761	1.51
762	1.24
763	1.37
764	1.03
765	1.21
766	1.36
767	2.07
768	2.70
769	2.98
770	3.18
771	2.84
772	2.27
773	2.43
774	2.34
775	2.39
776	2.46
777	2.29
778	2.18
779	1.70
780	1.77
781	1.48
782	1.49
783	1.14
784	1.32
785	1.90
786	2.04
787	1.69
788	1.77
789	1.46
790	1.89
791	2.15
792	1.96
793	2.01
794	1.81
795	1.70
796	1.47
797	1.14
798	1.40
799	1.79
800	2.18
801	1.76
802	2.08
803	2.32
804	2.81
805	2.23
806	2.03
807	2.09
808	1.89
809	2.76
810	3.03
811	2.74
812	2.06
813	1.64
814	1.80
815	2
816	2.79
817	3.98
818	4.87
819	4.18
820	4.47
821	2.94
822	2.85
823	2.32
824	1.86
825	1.69
826	1.52
827	1.57
828	1.96
829	2.31
830	2.31
831	2.33
832	1.81
833	2.37
834	1.64
835	1.85
836	1.19
837	1.23
838	1.10
839	1.22
840	0.960
841	1.03
842	0.880
843	0.870
844	0.730
845	0.680
846	0.740
847	0.690
848	0.800
849	0.910
850	1.10
851	0.990
852	1.14
853	1.17
854	1.18
855	1.13
856	1.19
857	2.50
858	2.73
859	2.16
860	2.20
861	1.68
862	1.78
863	3.01
864	3.12
865	2.25
866	2.03
867	1.31
868	1.32
869	0.990
870	1.01
871	1.23
872	1.71
873	1.41
874	1.32
875	1.18
876	1.01
877	0.950
878	0.950
879	0.730
880	0.940
881	0.680
882	1.02
883	1.04
884	0.900
885	0.950
886	1.14
887	1.06
888	0.970
889	0.900
890	0.800
891	0.750
892	0.930
893	0.910
894	0.920
895	1.11
896	1.35
897	0.950
898	0.830
899	0.810
900	0.910
901	1.02
902	0.860
903	1
904	0.890
905	0.880
906	1.05
907	1.20
908	1.25
909	1.26
910	1.09
911	1.19
912	0.950
913	1.25
914	0.940
915	1.03
916	1.08
917	1.02
918	0.930
919	0.850
920	0.730
921	1.47
922	1.79
923	2.03
924	2.34
925	2.17
926	2.44
927	2.53
928	2.26
929	2.52
930	2.79
931	2.77
932	2.49
933	1.70
934	1.53
935	1.39
936	1.62
937	1.81
938	1.56
939	1.74
940	1.66
941	1.83
942	1.96
943	1.86
944	1.57
945	1.34
946	1.52
947	1.76
948	1.40
949	1.32
950	1.30
951	1.50
952	2.61
953	3.58
954	2.76
955	4.90
956	2.93
957	2.29
958	2.61
959	1.49
960	1.29
961	1.22
962	2.07
963	1.71
964	2.33
965	2.73
966	2.31
967	1.70
968	1.45
969	1.42
970	1.49
971	1.45
972	1.74
973	1.49
974	1.30
975	1.21
976	1.04
977	0.930
978	1
979	1.38
980	1.55
981	1.72
982	2.41
983	1.88
984	1.79
985	1.50
986	1.86
987	1.95
988	1.72
989	1.61
990	1.36
991	1.85
992	3.27
993	3.56
994	3.44
995	3.50
996	3.84
997	3.38
998	3.21
999	3.01
1000	2.22
1001	1.86
1002	1.42
1003	1.28
1004	1.05
1005	1.11
1006	0.800
1007	0.920
1008	0.680
1009	0.740
1010	0.680
1011	0.730
1012	0.740
1013	0.720
1014	0.690
1015	0.740
1016	0.680
1017	0.680
1018	0.940
1019	2.50
1020	2.55
1021	2.50
1022	2.04
1023	2.24
1024	2.90
1025	2.60
1026	3.20
1027	2.95
1028	3.06
1029	2.92
1030	2.88
1031	3.61
1032	4.44
1033	4.73
1034	4.26
1035	3.53
1036	2.83
1037	1.80
1038	1.68
1039	1.40
1040	1.39
1041	0.960
1042	1.53
1043	1.88
1044	2.64
1045	4.80
1046	4.38
1047	4.50
1048	4.73
1049	3.59
1050	3.97
1051	3.96
1052	3.21
1053	3.02
1054	3.22
1055	3.42
1056	3.75
1057	2.99
1058	3.35
1059	2.70
1060	2.99
1061	2.94
1062	2.86
1063	3.09
1064	3.18
1065	3.45
1066	2.95
1067	2.50
1068	1.66
1069	1.63
1070	1.57
1071	2.48
1072	2.48
1073	2.86
1074	2.90
1075	2.66
1076	2.27
1077	2.31
1078	1.86
1079	2.52
1080	2.93
1081	2.79
1082	2.99
1083	3.35
1084	2.62
1085	1.91
1086	1.67
1087	1.27
1088	1.31
1089	2.28
1090	3.46
1091	3.65
1092	4.21
1093	3.77
1094	4.26
1095	3.61
1096	2.70
1097	1.96
1098	1.97
1099	1.30
1100	1.26
1101	1.37
1102	2.14
1103	2.68
1104	3.19
1105	3.12
1106	3.56
1107	2.55
1108	2.06
1109	1.61
1110	2.99
1111	2.95
1112	3.56
1113	3.60
1114	4.37
1115	5.43
1116	4.26
1117	4.08
1118	3.06
1119	3.01
1120	2.69
1121	1.88
1122	1.90
1123	1.49
1124	1.40
1125	2.27
1126	3.56
1127	4.97
1128	4.98
1129	5.21
1130	3.49
1131	3.45
1132	3.05
1133	2.89
1134	2.84
1135	3.21
1136	2.42
1137	2.93
1138	3.29
1139	2.62
1140	2.31
1141	1.71
1142	2.25
1143	3.09
1144	2.66
1145	3.60
1146	5.81
1147	6.57
1148	6.71
1149	6.45
1150	4.59
1151	3.65
1152	3.31
1153	2.83
1154	2.21
1155	1.97
1156	1.45
1157	1.08
1158	1.04
1159	1.01
1160	1.48
1161	1.30
1162	1.21
1163	1.19
1164	1.17
1165	1.22
1166	1.29
1167	1.23
1168	1.58
1169	2.36
1170	3.05
1171	3.13
1172	3.78
1173	3.80
1174	2.96
1175	2.65
1176	2.36
1177	2.85
1178	3.94
1179	3.85
1180	3
1181	2.84
1182	2.86
1183	2.48
1184	2.62
1185	3.53
1186	2.70
1187	3.61
1188	3.95
1189	3.70
1190	3.71
1191	6.03
1192	6.18
1193	5.52
1194	3.74
1195	4.33
1196	4.43
1197	4.75
1198	5.30
1199	5.02
1200	3.01
1201	1.97
1202	1.95
1203	2.30
1204	2.19
1205	2.03
1206	2.79
1207	2.98
1208	6.56
1209	5.13
1210	3.96
1211	3.35
1212	2.39
1213	3.18
1214	5.26
1215	4.87
1216	4.45
1217	2.67
1218	2.78
1219	3.11
1220	4.05
1221	4.60
1222	4.36
1223	3.12
1224	2.32
1225	1.53
1226	2.30
1227	4.89
1228	6.08
1229	7.04
1230	7.23
1231	7.25
1232	6.77
1233	5.71
1234	4.06
1235	3.81
1236	3.81
1237	4.03
1238	5.02
1239	5.17
1240	4.84
1241	4.77
1242	3.72
1243	2.71
1244	2.35
1245	3.67
