1	42.534
2	44.797
3	45.773
4	48.445
5	47.088
6	48.53
7	47.555
8	45.688
9	42.337
10	39.282
11	41.064
12	42.04
13	43.1
14	42.252
15	41.276
16	39.791
17	39.579
18	38.943
19	39.452
20	40.317
21	42.294
22	42.506
23	41.573
24	40.682
25	40.979
26	41.234
27	41.573
28	41.106
29	40.513
30	40.131
31	40.003
32	39.282
33	41.022
34	40.725
35	40.852
36	39.961
37	39.452
38	40.003
39	41.743
40	40.767
41	40.343
42	39.113
43	39.197
44	39.282
45	39.282
46	40.767
47	39.919
48	39.113
49	40.47
50	41.403
51	43.355
52	43.524
53	44.627
54	44.034
55	42.761
56	44.203
57	43.864
58	42.337
59	41.361
60	42.591
61	41.573
62	41.997
63	41.403
64	40.428
65	40.937
66	40.937
67	40.937
68	41.531
69	41.446
70	40.979
71	43.216
72	42.522
73	42.158
74	41.69
75	41.387
76	41.135
77	40.936
78	39.098
79	42.002
80	44.299
81	45.34
82	44.863
83	46.727
84	47.117
85	47.247
86	47.68
87	47.941
88	49.068
89	47.117
90	47.412
91	47.941
92	47.334
93	48.374
94	47.204
95	47.204
96	46.293
97	45.73
98	45.583
99	46.883
100	47.247
101	46.38
102	46.38
103	45.149
104	44.82
105	43.953
106	43.346
107	43.693
108	44.43
109	45.08
110	45.08
111	45.756
112	46.77
113	45.86
114	46.666
115	45.47
116	45.687
117	45.86
118	46.033
119	46.683
120	46.987
121	47.767
122	49.414
123	49.354
124	48.634
125	49.128
126	48.894
127	49.241
128	50.498
129	51.278
130	52.622
131	52.865
132	54.052
133	53.619
134	53.055
135	55.049
136	57.91
137	57.529
138	55.656
139	56.35
140	56.176
141	54.963
142	55.916
143	54.442
144	53.359
145	53.055
146	53.706
147	52.232
148	52.145
149	53.073
150	51.105
151	51.322
152	50.368
153	50.845
154	52.925
155	51.365
156	52.015
157	52.882
158	51.928
159	51.668
160	53.359
161	55.309
162	55.829
163	55.535
164	54.876
165	54.182
166	55.309
167	57.823
168	57.78
169	57.65
170	57.693
171	57.737
172	56.783
173	56.09
174	56.263
175	54.72
176	56.133
177	56.74
178	56.497
179	55.838
180	56.107
181	56.696
182	56.176
183	56.055
184	55.821
185	55.786
186	55.093
187	53.922
188	54.139
189	54.529
190	53.836
191	53.359
192	53.489
193	54.529
194	54.226
195	54.486
196	54.572
197	55.934
198	57.217
199	57.26
200	57.477
201	57.043
202	57.13
203	56.61
204	56.09
205	56.35
206	54.963
207	55.136
208	56.956
209	57
210	57.217
211	58.534
212	58.907
213	57.563
214	56.09
215	57.633
216	59.124
217	59.384
218	59.124
219	59.817
220	60.467
221	60.294
222	59.8
223	60.381
224	60.598
225	61.594
226	60.988
227	60.554
228	60.684
229	61.204
230	60.251
231	60.121
232	57.563
233	58.95
234	58.17
235	58.517
236	57.113
237	56.35
238	56.74
239	57.39
240	57.823
241	60.641
242	59.687
243	59.471
244	59.297
245	59.644
246	60.424
247	61.291
248	61.464
249	60.554
250	61.282
251	60.641
252	59.774
253	59.471
254	61.074
255	69.397
256	69.397
257	73.341
258	73.601
259	72.821
260	72.691
261	72.691
262	68.573
263	68.01
264	69.787
265	71.434
266	73.341
267	71.997
268	72.171
269	70.134
270	72.171
271	73.428
272	74.468
273	74.165
274	72.89
275	72.769
276	71.625
277	69.613
278	68.183
279	68.564
280	68.747
281	68.66
282	66.493
283	67.88
284	71.261
285	72.258
286	71.217
287	70.87
288	70.697
289	72.561
290	72.778
291	73.601
292	72.951
293	70.87
294	70.394
295	69.527
